trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
426,False,"{'a': 0.75, 'e': 0.11820406108847166}",20,0,16.494383825817625,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
427,False,"{'a': 0.75, 'e': 0.1176130407830293}",30,22,2.5710990012195643,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
428,False,"{'a': 0.75, 'e': 0.11702497557911415}",30,4,20.13200927580137,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
429,False,"{'a': 0.75, 'e': 0.11643985070121858}",25,15,16.269251143450546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.75, 'e': 0.11585765144771248}",20,0,4.522996387811633,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
431,False,"{'a': 0.75, 'e': 0.11527836319047392}",20,14,10.589488501145569,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.75, 'e': 0.11470197137452155}",25,16,15.06059379977577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.75, 'e': 0.11412846151764894}",25,7,28.43927747996259,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.75, 'e': 0.1135578192100607}",35,13,23.77775573354716,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
435,False,"{'a': 0.75, 'e': 0.11299003011401039}",25,16,12.407344398778871,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.75, 'e': 0.11242507996344034}",20,16,7.492049861870369,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.75, 'e': 0.11186295456362313}",20,14,13.316800702048205,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.75, 'e': 0.11130363979080501}",20,0,8.335946455561489,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
439,False,"{'a': 0.75, 'e': 0.11074712159185099}",30,12,16.750769537458858,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
440,False,"{'a': 0.75, 'e': 0.11019338598389174}",20,14,11.591125059094624,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.75, 'e': 0.10964241905397228}",20,2,20.530265686107853,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.75, 'e': 0.10909420695870241}",30,18,20.19458885604795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.75, 'e': 0.1085487359239089}",30,13,27.87583412642339,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.75, 'e': 0.10800599224428936}",25,15,18.90235406149407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.75, 'e': 0.10746596228306791}",20,10,18.609511453105707,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.75, 'e': 0.10692863247165257}",25,8,31.260567442491954,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.75, 'e': 0.1063939893092943}",25,13,21.111845254155472,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.75, 'e': 0.10586201936274783}",25,17,14.94272922718034,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.75, 'e': 0.10533270926593409}",25,17,14.503534900368361,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.75, 'e': 0.10480604571960442}",20,9,14.835619401867216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.75, 'e': 0.1042820154910064}",25,10,28.28225081867258,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.75, 'e': 0.10376060541355137}",25,13,24.08463095674745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.75, 'e': 0.1032418023864836}",25,13,22.573927018233118,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.75, 'e': 0.10272559337455119}",20,8,18.641851374607416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.75, 'e': 0.10221196540767843}",25,12,12.995752994368779,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
456,False,"{'a': 0.75, 'e': 0.10170090558064004}",25,20,8.568198290153017,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.75, 'e': 0.10119240105273684}",20,10,-28.6180283890709,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
458,False,"{'a': 0.75, 'e': 0.10068643904747315}",25,17,15.61530687623559,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.75, 'e': 0.10018300685223579}",30,23,10.02833298071249,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.75, 'e': 0.0996820918179746}",20,2,23.820528049065658,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.75, 'e': 0.09918368135888474}",30,18,-3.016189641223469,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
462,False,"{'a': 0.75, 'e': 0.09868776295209031}",20,9,19.992667491488234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.75, 'e': 0.09819432413732986}",25,0,34.393874082999574,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
464,False,"{'a': 0.75, 'e': 0.09770335251664321}",20,3,31.441057246709377,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.75, 'e': 0.09721483575406}",25,6,33.84002994514367,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.75, 'e': 0.09672876157528969}",20,10,6.548092006480123,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
467,False,"{'a': 0.75, 'e': 0.09624511776741324}",20,0,29.58218649644859,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.75, 'e': 0.09576389217857617}",25,0,19.288966945152552,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
469,False,"{'a': 0.75, 'e': 0.09528507271768329}",25,15,4.560786484034461,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.75, 'e': 0.09480864735409487}",25,13,7.726463515851657,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.75, 'e': 0.0943346041173244}",20,9,25.15504329873184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.75, 'e': 0.09386293109673778}",30,10,18.170400101746655,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
473,False,"{'a': 0.75, 'e': 0.09339361644125409}",20,2,14.210436357562285,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
474,False,"{'a': 0.75, 'e': 0.09292664835904782}",20,16,7.596255085864707,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.75, 'e': 0.09246201511725258}",20,10,-15.88961381255669,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
476,False,"{'a': 0.75, 'e': 0.09199970504166631}",20,11,-20.696764498366914,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
477,False,"{'a': 0.75, 'e': 0.09153970651645797}",25,18,-29.63370919303724,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
478,False,"{'a': 0.75, 'e': 0.09108200798387568}",20,0,17.370775953659038,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
479,False,"{'a': 0.75, 'e': 0.0906265979439563}",35,21,11.550577877090227,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
480,False,"{'a': 0.75, 'e': 0.09017346495423652}",30,0,39.95409785530978,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
481,False,"{'a': 0.75, 'e': 0.08972259762946533}",20,12,11.870003921992218,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.75, 'e': 0.089273984641318}",25,11,25.203547003700674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.75, 'e': 0.0888276147181114}",20,13,16.12460224276082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.75, 'e': 0.08838347664452084}",20,12,2.9570213327107213,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
485,False,"{'a': 0.75, 'e': 0.08794155926129824}",25,9,20.711130532594773,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.75, 'e': 0.08750185146499175}",20,9,14.29492881234105,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.75, 'e': 0.08706434220766679}",25,14,-20.072464570685685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
488,False,"{'a': 0.75, 'e': 0.08662902049662846}",25,0,20.837960824847368,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
489,False,"{'a': 0.75, 'e': 0.08619587539414532}",25,6,28.26362703632287,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.75, 'e': 0.08576489601717459}",20,8,25.01241443319684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.75, 'e': 0.08533607153708872}",20,13,-21.718968984386354,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
492,False,"{'a': 0.75, 'e': 0.08490939117940327}",20,10,-10.69864370163664,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
493,False,"{'a': 0.75, 'e': 0.08448484422350626}",20,0,-3.392283971305684,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
494,False,"{'a': 0.75, 'e': 0.08406242000238873}",20,3,21.73974230080438,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.75, 'e': 0.08364210790237678}",20,6,3.689495205383929,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
496,False,"{'a': 0.75, 'e': 0.0832238973628649}",25,7,17.880588274359184,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.75, 'e': 0.08280777787605056}",20,11,11.623404445421489,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.75, 'e': 0.08239373898667031}",25,15,-4.831995502446685,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
499,False,"{'a': 0.75, 'e': 0.08198177029173696}",20,11,14.49383150422457,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.75, 'e': 0.08157186144027828}",25,15,6.719190084101355,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
501,False,"{'a': 0.75, 'e': 0.0811640021330769}",25,14,20.36964280831964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.75, 'e': 0.08075818212241151}",20,0,-19.575190157960904,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
503,False,"{'a': 0.75, 'e': 0.08035439121179945}",20,10,-2.434577168922668,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
504,False,"{'a': 0.75, 'e': 0.07995261925574046}",25,16,16.69721077462614,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.75, 'e': 0.07955285615946175}",30,16,29.43534225416995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.75, 'e': 0.07915509187866444}",20,5,22.852536557727465,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.75, 'e': 0.07875931641927113}",20,16,7.494440842522667,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.75, 'e': 0.07836551983717477}",25,15,20.625880025398803,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.75, 'e': 0.07797369223798889}",25,7,18.07602780633567,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
510,False,"{'a': 0.75, 'e': 0.07758382377679894}",20,8,22.568604404339794,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.75, 'e': 0.07719590465791494}",20,14,9.725903695339436,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.75, 'e': 0.07680992513462537}",25,15,18.381663583487658,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.75, 'e': 0.07642587550895225}",25,0,35.11321385535011,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
514,False,"{'a': 0.75, 'e': 0.07604374613140748}",25,0,-8.31121671420869,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
515,False,"{'a': 0.75, 'e': 0.07566352740075044}",30,0,46.25953790304209,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
516,False,"{'a': 0.75, 'e': 0.07528520976374668}",20,4,24.848951220607802,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.75, 'e': 0.07490878371492794}",25,11,19.614270385435088,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.75, 'e': 0.0745342397963533}",20,2,27.95241178719049,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.75, 'e': 0.07416156859737154}",20,10,20.02608002582586,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.75, 'e': 0.07379076075438468}",30,13,17.164041516725856,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
521,False,"{'a': 0.75, 'e': 0.07342180695061275}",20,6,28.847595444004146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.75, 'e': 0.07305469791585968}",25,14,17.053651519140985,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.75, 'e': 0.07268942442628039}",20,7,24.26953107861143,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.75, 'e': 0.07232597730414898}",20,11,-27.791694121353142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
525,False,"{'a': 0.75, 'e': 0.07196434741762824}",20,12,16.438915857419854,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.75, 'e': 0.0716045256805401}",20,12,16.20304841684787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.75, 'e': 0.0712465030521374}",35,20,26.959317777867817,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.75, 'e': 0.0708902705368767}",25,12,21.036267648375315,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.75, 'e': 0.07053581918419231}",20,10,3.392961094433187,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
530,False,"{'a': 0.75, 'e': 0.07018314008827135}",25,19,9.380997877848834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.75, 'e': 0.06983222438783}",25,17,15.236383413017098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.75, 'e': 0.06948306326589085}",30,18,11.273441007065683,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
533,False,"{'a': 0.75, 'e': 0.0691356479495614}",20,12,14.234688271095685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.75, 'e': 0.06878996970981359}",20,0,17.114522873816185,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
535,False,"{'a': 0.75, 'e': 0.06844601986126451}",20,6,15.532703784604546,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
536,False,"{'a': 0.75, 'e': 0.06810378976195819}",20,3,6.631822050714997,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
537,False,"{'a': 0.75, 'e': 0.0677632708131484}",25,13,21.369741572839985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.75, 'e': 0.06742445445908266}",20,9,-24.536300880397384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
539,False,"{'a': 0.75, 'e': 0.06708733218678724}",30,6,37.98716280493337,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.75, 'e': 0.0667518955258533}",25,16,16.56784080754774,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.75, 'e': 0.06641813604822402}",20,0,8.332426937292782,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
542,False,"{'a': 0.75, 'e': 0.0660860453679829}",20,0,31.376126612189854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.75, 'e': 0.06575561514114299}",20,11,15.413975810777256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.75, 'e': 0.06542683706543727}",20,10,5.027256006264091,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
545,False,"{'a': 0.75, 'e': 0.06509970288011008}",25,8,17.2523824535772,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.75, 'e': 0.06477420436570952}",20,0,5.727271128340476,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
547,False,"{'a': 0.75, 'e': 0.06445033334388098}",20,9,19.666229530401615,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.75, 'e': 0.06412808167716157}",20,16,7.636343299634426,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.75, 'e': 0.06380744126877576}",25,1,35.434360664674735,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.75, 'e': 0.06348840406243188}",20,6,22.480789782527154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.75, 'e': 0.06317096204211972}",25,0,2.1636112740287468,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
552,False,"{'a': 0.75, 'e': 0.06285510723190912}",25,10,32.14136672485627,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.75, 'e': 0.06254083169574957}",20,6,13.524435549380094,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
554,False,"{'a': 0.75, 'e': 0.062228127537270826}",30,19,-20.472268600257596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
555,False,"{'a': 0.75, 'e': 0.06191698689958447}",25,8,26.206452670687128,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.75, 'e': 0.061607401965086545}",25,13,-3.233176201390439,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
557,False,"{'a': 0.75, 'e': 0.06129936495526111}",20,5,23.253819190996715,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.75, 'e': 0.0609928681304848}",30,18,21.47631197165342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.75, 'e': 0.060687903789832374}",20,12,12.273942542920816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.75, 'e': 0.06038446427088321}",25,0,29.24582749077403,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
561,False,"{'a': 0.75, 'e': 0.06008254194952879}",25,14,7.547067214083194,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
562,False,"{'a': 0.75, 'e': 0.05978212923978115}",20,9,20.01205835789718,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.75, 'e': 0.05948321859358224}",20,8,17.982380249902803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.75, 'e': 0.05918580250061433}",25,13,20.54919897410614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.75, 'e': 0.058889873488111255}",30,21,13.30260436245744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.75, 'e': 0.058595424120670696}",25,0,35.60939439891542,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
567,False,"{'a': 0.75, 'e': 0.05830244700006734}",20,16,8.29372417773251,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.75, 'e': 0.058010934765067}",25,16,16.142647058162748,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.75, 'e': 0.05772088009124167}",35,20,18.008600143734093,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.75, 'e': 0.05743227569078546}",20,13,15.186254157893575,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.75, 'e': 0.05714511431233153}",35,21,23.708842506888963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.75, 'e': 0.05685938874076987}",20,5,25.324283182225702,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.75, 'e': 0.056575091797066025}",25,17,17.09900125715002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.75, 'e': 0.056292216338080694}",35,4,29.20330265058893,"{0: 30, 1: 0, 2: 0, 3: 1, 4: 0}",1
575,False,"{'a': 0.75, 'e': 0.05601075525639029}",25,18,12.078899003761764,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.75, 'e': 0.05573070148010834}",25,7,15.89695564128206,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.75, 'e': 0.0554520479727078}",20,8,-86.00673463700187,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 2}",1
578,False,"{'a': 0.75, 'e': 0.05517478773284426}",25,11,6.9703093400579625,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.75, 'e': 0.05489891379418004}",25,9,26.90030189197745,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.75, 'e': 0.05462441922520914}",20,3,16.99703824585155,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.75, 'e': 0.0543512971290831}",30,3,38.22769727237924,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.75, 'e': 0.05407954064343768}",25,12,21.235541234507654,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.75, 'e': 0.05380914294022049}",30,11,31.094494055099283,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.75, 'e': 0.05354009722551939}",20,13,13.614248904584322,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.75, 'e': 0.05327239673939179}",30,7,44.85432118763866,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.75, 'e': 0.053006034755694834}",30,13,25.27156143332546,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.75, 'e': 0.052741004581916356}",25,8,28.410545846673955,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.75, 'e': 0.052477299559006776}",30,17,21.10315280737506,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.75, 'e': 0.052214913061211746}",25,11,18.796854546374977,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.75, 'e': 0.05195383849590569}",25,2,35.33226705413493,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.75, 'e': 0.05169406930342616}",25,10,28.639055601442685,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.75, 'e': 0.05143559895690903}",20,7,24.290903156206944,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.75, 'e': 0.051178420962124486}",20,6,19.067375733059567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.75, 'e': 0.05092252885731386}",25,17,17.3170528778484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.75, 'e': 0.05066791621302729}",20,11,-24.93283423174992,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
596,False,"{'a': 0.75, 'e': 0.05041457663196215}",30,9,40.30248014170381,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.75, 'e': 0.050162503748802344}",25,16,19.323479139807855,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.75, 'e': 0.049911691230058335}",25,20,9.677246783986522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.75, 'e': 0.04966213277390804}",20,0,34.139529079141724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.75, 'e': 0.0494138221100385}",25,14,20.477556868758125,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.75, 'e': 0.04916675299948831}",20,9,17.119584567215345,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.75, 'e': 0.04892091923449087}",30,19,21.9485261708966,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.75, 'e': 0.04867631463831842}",30,18,16.674071758602434,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.75, 'e': 0.048432933065126825}",20,6,11.444592306654341,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
7,True,"{'a': 0.75, 'e': 0.048190768399801194}",20,7,-11.737242275416603,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
8,True,"{'a': 0.75, 'e': 0.04794981455780219}",25,15,17.961644882687672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.75, 'e': 0.04771006548501318}",25,2,41.89801413876435,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.75, 'e': 0.047471515157588115}",35,18,31.620813686315845,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.75, 'e': 0.047234157581800176}",30,16,26.769304996366163,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.75, 'e': 0.046997986793891174}",20,12,16.16505807662673,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
